Bedroom,Bathroom,Property Size,Nearby School,Nearby Mall,Category,Facilities,Building Name,Developer,Tenure Type,Address,Completion Year,# of Floors,Total Units,Property Type,Parking Lot,Floor Range,Land Title,Firm Type,Bus Stop,Mall,Park,School,Hospital,price,Highway,Nearby Railway Station,Railway Station,num_facilities
3.0,2.0,939,0,,"Apartment / Condominium, For Sale","Gymnasium, Lift, Sauna, Multipurpose hall, Barbeque area, Club house, Security, Swimming Pool, Jogging Track, Minimart, Tennis Court, Squash Court, Parking, Playground",Boulevard Condominium (BLVD),Reka Indah Development Sdn Bhd,Freehold,"Lebuhraya Thean Teik, Ayer Itam, Penang",2011.0,38.0,420.0,Condominium,3.0,High,Non Bumi Lot,E,,0,0,,0,498000,0,0,,14
3.0,2.0,810,0,,"Apartment / Condominium, For Sale","Parking, Security, Lift",The Rise Collection 2,Zubicon Sdn. Bhd.,Leasehold,"The Rise Collection 2, Georgetown, Penang",2016.0,22.0,1900.0,Apartment,2.0,High,Non Bumi Lot,E,,0,0,,0,410000,0,0,,3
3.0,2.0,1300,0,,"Apartment / Condominium, For Sale","Security, Playground, Jogging Track, Swimming Pool, Gymnasium",8 Kinrara,I & P Group Sdn. Berhad.,Freehold,"Jalan BK5a/3b, Bandar Kinrara 5, Puchong, Kuala Lumpur",2016.0,35.0,236.0,Service Residence,2.0,Medium,Non Bumi Lot,-,,0,0,,0,750000,0,0,LRT Station Kinrara BK 5 (Sri Petaling Line),5
3.0,2.0,650,0,,"Apartment / Condominium, For Sale","Parking, Minimart, Security, Playground, Jogging Track",Sri Tanjung (USJ 16),-,Freehold,"Jalan USJ 16/7, USJ 16, USJ, Selangor",2007.0,10.0,480.0,Apartment,2.0,Medium,Bumi Lot,VE,"Bus Stop at Jalan Merpati
Bus Stop at Persiaran Setia",0,0,"Sekolah Menengah Islam Al Hikmah
Sekolah Menengah Kebangsaan USJ 13
Sekolah Kebangsaan USJ 12
Sekolah Menengah Kebangsaan USJ 12
SRA USJ 17",0,195000,0,0,,5
4.0,3.0,1600,0,Sunway Putra Mall,"Apartment / Condominium, For Sale","Playground, Barbeque area, Jogging Track, Security, Sauna, Multipurpose hall, Swimming Pool, Gymnasium",Duta Park Residences,Malton Berhad Group,Leasehold,"Jalan Kolam Air, Jalan Ipoh, Jalan Ipoh, Kuala Lumpur",2024.0,58.0,1300.0,Service Residence,2.0,-,Non Bumi Lot,-,"Bus Stop Tijani 2 Bukit Tunku
Bus Stop Golden Garden
Bus Stop 2 Sri Thandayuthapani Temple
Bus Stop 1 Sri Thandayuthapani Temple
Bus Stop Bukit Tunku (Utara)
Bus Stop Bukit Tunku (Utara) (Opp)
Bus Stop Perkim
Bus Stop Bus 852 - Ktm Putra
Bus Stop IPD Sentul
Bus Stop Picoms
Bus Stop Perumahan Awam Seri Terengganu
Bus Stop Sri Terengganu Flat",0,0,"SMK Maxwell
Sri Dhandayuthapani Primary School
Sekolah Indonesia Kuala Lumpur
SK Sentul Utama
SMK Sentul Utama",0,890000,0,0,"KTM Station Putra (Komuter Seremban Line)
LRT Station PWTC (Sri Petaling and Ampang Line)",8
1.0,1.0,476,0,,"Apartment / Condominium, For Sale","Gymnasium, Jogging Track, Multipurpose hall, Parking, Swimming Pool, Minimart, Tennis Court, Security, Playground",Greenfield Regency,Alpha Astral,Freehold,"Jalan Skudai Lama, Taman Tampoi Indah, Johor Bahru, Johor",2014.0,22.0,561.0,Apartment,2.0,Medium,Non Bumi Lot,-,,0,0,,0,230000,0,0,,9
3.0,2.0,1180,0,,"Apartment / Condominium, For Sale",-,Larkin Residence (Phase One),Niche Properties Sdn Bhd,Leasehold,"Taman Dato Onn, Larkin, Johor Bahru, Johor",2003.0,22.0,480.0,Apartment,2.0,Low,Non Bumi Lot,-,,0,0,,0,425000,0,0,,1
4.0,4.0,2874,0,Mid Valley Megamall,"Apartment / Condominium, For Sale","Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court",Tria Residences @ 9 Seputeh,Mrcb Land,Leasehold,"Off Jalan Klang Lama, Old Klang Road, Kuala Lumpur",2022.0,38.0,734.0,Condominium,6.0,Medium,Non Bumi Lot,E,"Bus Stop KL 1284 Wisma Buddist
Bus Stop KL 1179 Saville Residence
Bus Stop KL 1180 Wisma Buddist
Bus Stop KL 1283 Batu 3 1/2 Klang Lama
Bus Stop KL 1285 Saville Residence
Bus Stop KL 1181 Batu 3 1/2 KLang Lama
Bus Stop KL 1282 3Rd Mile Square
Bus Stop KL 1281 Taman Shanghai (Utara)
Bus Stop KL 1183 Taman Shanghai (Utara)
Bus Stop KTM Angkasapuri
Bus Stop 1 Flat Sri Labuan
Bus Stop KL 1188 Wisma Tm Taman Desa
Bus Stop Jalan Desa Utama
Bus Stop Jalan 2/112A
Bus Stop KL 1190 Taman Bukit Desa (Selatan)
Bus Stop KL 1280 Taman Shanghai (Selatan)
Bus Stop KL 1187 Papillion Desahill Condominium
Bus Stop Mid Valley Megamall South Court
Bus Stop KL 1184 Taman Shanghai (Selatan)",0,0,Vikas International School,0,1700000,0,0,"KTM Station Seputeh (Komuter Seremban Line)
KTM Station Angkasapuri (Komuter Port Klang Line)",14
2.0,1.0,600,0,,"Apartment / Condominium, For Sale","Parking, Security, Lift, Swimming Pool, Playground, Gymnasium",Arte S,Arte Corp,Freehold,"Off Persiaran Bukit Gambier, Gelugor, Penang",2018.0,49.0,480.0,Service Residence,1.0,High,Non Bumi Lot,E,,0,0,,0,480000,0,0,,6
1.0,1.0,619,0,Cheras Sentral,"Apartment / Condominium, For Sale","Gymnasium, Security, Swimming Pool, Parking",Maxim Residences,Meridian Maxim Sdn Bhd,Leasehold,"Off Taman Len Seng, Cheras, Cheras, Kuala Lumpur",2017.0,34.0,542.0,Service Residence,1.0,High,Non Bumi Lot,E,,0,0,"SK Seri Anggerik
SMK Orkid Desa
Rocklin Learning Center",0,300000,0,0,MRT Station Taman Connaught (MRT Sungai Buloh-Kajang Line),4
3.0,2.0,1250,0,,"Apartment / Condominium, For Sale",-,Skycube Residence,Gsd Land (M) Sdn Bhd,Freehold,"Off Jalan Paya Terubong, Sungai Ara, Penang",2017.0,30.0,410.0,Condominium,2.0,High,Non Bumi Lot,E,,0,0,,0,600000,0,0,,1
3.0,2.0,917,0,AEON Taman Maluri Shopping Centre (old wing),"Apartment / Condominium, For Sale","Security, Playground, Swimming Pool, Gymnasium, Squash Court, Parking, Barbeque area, Sauna, Minimart",D'Alamanda,Tsi Holdings Sdn Bhd,Leasehold,"Pudu Impian IV, No.2 Jalan Pudu Ulu, Cheras, Kuala Lumpur",2014.0,16.0,1.0,Service Residence,2.0,-,Non Bumi Lot,E,"Bus Stop 1 Menara PGRM
Bus Stop Stadium Badminton Cheras
Bus Stop Stadium Badminton Kuala Lumpur
Bus Stop 2 Menara PGRM
Bus Stop Stesen MRT Maluri Pintu D
Bus Stop 2 Kompleks Darul Puteri
Bus Stop LRT Maluri
Bus Stop 1 Kompleks Darul Puteri
Bus Stop Jalan Jejaka
Bus Stop 1 Jalan Cheras
Bus Stop KL378 Wisma Sistem 2
Bus Stop KL371 Tmn Maluri (Timur)
Bus Stop KL872 Taman Shamelin Perkasa (Utara)
Bus Stop KL377 Tmn Maluri (Timur)
Bus Stop Jalan 2/90",0,0,"Kompleks Seri Bintang
SJK (C) Naam Kheung
SMK Yaacob Latiff",0,440000,0,0,"LRT Station Maluri (Ampang Line)
MRT Station Maluri (MRT Sungai Buloh-Kajang Line)
MRT Station Taman Pertama (MRT Sungai Buloh-Kajang Line)",9
3.0,2.0,814,0,,"Apartment / Condominium, For Sale","Playground, Parking",Taman Topaz,Perangsang Tin Consolidated,Freehold,"Taman Topaz, Off Jalan Banting, Dengkil, Selangor",2013.0,7.0,359.0,Apartment,2.0,-,Non Bumi Lot,E,,0,0,,0,188000,0,0,,2
4.0,3.0,2333,0,,"Apartment / Condominium, For Sale","Swimming Pool, Gymnasium, Tennis Court, Minimart, Lift, Squash Court, Sauna, Parking, Security, Playground",All Seasons Park,Belleview Group,Freehold,"Lebuhraya Thean Teik, Air Itam, Ayer Itam, Penang",2013.0,30.0,808.0,Condominium,2.0,High,Non Bumi Lot,E,,0,0,,0,1312000,0,0,,10
3.0,2.0,1000,0,,"Apartment / Condominium, For Sale",-,Skycube Residence,Gsd Land (M) Sdn Bhd,Freehold,"Off Jalan Paya Terubong, Sungai Ara, Penang",2017.0,30.0,410.0,Condominium,2.0,Medium,Non Bumi Lot,E,,0,0,,0,570000,0,0,,1
3.0,2.0,1100,0,,"Apartment / Condominium, For Sale","Security, Gymnasium, Jogging Track, Parking, Playground, Swimming Pool, Multipurpose hall, Barbeque area, Lift",Imperial Residences,Ideal Property Group,Freehold,"Lilitan Sungai Ara, Off Jalan Dato Ismail Hashim, Sungai Ara, Penang",2016.0,30.0,816.0,Condominium,2.0,High,Non Bumi Lot,E,,0,0,,0,580000,0,0,,9
3.0,4.0,1636,0,,"Apartment / Condominium, For Sale","Lift, Parking, Swimming Pool, Security, Playground, Gymnasium",The Shorefront,Ytl Land & Development Bhd,Freehold,"Gat Lebuh Leith, Georgetown, Penang",2018.0,5.0,115.0,Condominium,2.0,Low,Non Bumi Lot,E,,0,0,,0,2200000,0,0,,6
3.0,2.0,1060,0,,"Apartment / Condominium, For Sale","Security, Swimming Pool, Parking, Lift",Menara Greenview,-,Freehold,"No. 18, Halaman Tembaga, 11600 Greenlane, Penang, Jelutong, Penang",1996.0,25.0,237.0,Condominium,2.0,Medium,Non Bumi Lot,E,,0,0,,0,480000,0,0,,4
3.0,2.0,700,0,,"Apartment / Condominium, For Sale","Minimart, Gymnasium, Parking, Security, Playground, Swimming Pool, Lift",Eastern Court,Tamarins Group Sdn Bhd,Freehold,"No. 22, Lorong Hijau 7,, Jelutong, Penang",1999.0,19.0,322.0,Apartment,1.0,Low,Non Bumi Lot,E,,0,0,,0,368000,0,0,,7
3.0,2.0,1023,0,,"Apartment / Condominium, For Sale","Playground, Swimming Pool, Gymnasium, Parking, Security, Lift",Residensi Zamrud @ Kajang,Cheras Hong Soon Development Sdn. Bhd.,Freehold,"Jalan Zamrud Utama, Kajang 2, Kajang, Selangor",2019.0,22.0,1205.0,Condominium,2.0,Medium,Non Bumi Lot,E,,0,0,,0,300000,0,0,,6
3.0,2.0,1023,0,,"Apartment / Condominium, For Sale",-,Residensi Zamrud,Cheras Hong Soon Development Sdn. Bhd.,Freehold,"Jalan Zamrud Utama, Kajang 2, Kajang, Selangor",2019.0,22.0,1200.0,Condominium,2.0,Medium,Non Bumi Lot,E,,0,0,,0,300000,0,0,,1
3.0,2.0,1068,0,,"Apartment / Condominium, For Sale","Security, Playground, Swimming Pool, Parking, Minimart, Barbeque area, Gymnasium",Desa Impiana,Mitrajaya,Freehold,"Taman Puchong Prima, Puchong, Selangor",2007.0,14.0,702.0,Apartment,2.0,-,Non Bumi Lot,E,,0,0,,0,320000,0,0,,7
2.0,2.0,1066,0,,"Apartment / Condominium, For Sale","Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court",Tropicana Cenang,Tropicana Corporation Berhad,Freehold,"Jalan Pantai Chenang, Langkawi, Kedah",2026.0,22.0,831.0,Service Residence,2.0,Low,Non Bumi Lot,E,,0,0,,0,1540000,0,0,,14
3.0,2.0,800,0,Bayu Walk,"Apartment / Condominium, For Sale","Jogging Track, Parking, Security, Minimart, Gymnasium, Tennis Court, Club house, Playground, Swimming Pool, Lift",Anggun Puri,Bthomestead Development,Freehold,"Jalan Dutamas Raya, Taman Segambut SPPK, Solaris Dutamas, Kuala Lumpur",2008.0,22.0,246.0,Condominium,1.0,Medium,Non Bumi Lot,E,"Bus Stop Laman Damaisari
Bus Stop Al-Ubudiah Mosque
Bus Stop Segambut (Selatan)
Bus Stop Klinik Kesihatan Segambut (Opp)
Bus Stop Klinik Kesihatan Segambut
Bus Stop Mont Kiara Meridin (Opp)
Bus Stop Mont Kiara Banyan
Bus Stop Surau Ikhwaniah
Bus Stop Impian Villas
Bus Stop Mandy Villa
Bus Stop Solaris Mont Kiara
Bus Stop Kampung Segambut Bahagia (Barat)
Bus Stop Mont Kiara International School
Bus Stop Kg Segambut Bahagia (Barat)
Bus Stop Jalan 1/38A
Bus Stop Trinity Pentamont",0,0,"French School of Kuala Lumpur
SK Segambut Makmur
SMK Segambut Jaya
Mont Kiara International School
Sekolah Kebangsaan Kiaramas",0,345000,0,0,,10
3.0,2.0,800,0,Bayu Walk,"Apartment / Condominium, For Sale","Jogging Track, Parking, Security, Minimart, Gymnasium, Tennis Court, Club house, Playground, Swimming Pool, Lift",Anggun Puri,Bthomestead Development,Freehold,"Jalan Dutamas Raya, Taman Segambut SPPK, Solaris Dutamas, Kuala Lumpur",2008.0,22.0,246.0,Condominium,1.0,Medium,Non Bumi Lot,E,"Bus Stop Laman Damaisari
Bus Stop Al-Ubudiah Mosque
Bus Stop Segambut (Selatan)
Bus Stop Klinik Kesihatan Segambut (Opp)
Bus Stop Klinik Kesihatan Segambut
Bus Stop Mont Kiara Meridin (Opp)
Bus Stop Mont Kiara Banyan
Bus Stop Surau Ikhwaniah
Bus Stop Impian Villas
Bus Stop Mandy Villa
Bus Stop Solaris Mont Kiara
Bus Stop Kampung Segambut Bahagia (Barat)
Bus Stop Mont Kiara International School
Bus Stop Kg Segambut Bahagia (Barat)
Bus Stop Jalan 1/38A
Bus Stop Trinity Pentamont",0,0,"French School of Kuala Lumpur
SK Segambut Makmur
SMK Segambut Jaya
Mont Kiara International School
Sekolah Kebangsaan Kiaramas",0,345000,0,0,,10
4.0,3.0,2400,0,,"Apartment / Condominium, For Sale",-,Fettes Residences,Palmex Industries Sdn Bhd (Ioi Group),Freehold,"Jalan Tanjong Tokong, Tanjong Tokong, Penang",2011.0,35.0,195.0,Condominium,2.0,Medium,Non Bumi Lot,E,,0,0,,0,1580000,0,0,,1
4.0,3.0,2750,0,,"Apartment / Condominium, For Sale","Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall",Fettes Residences,Palmex Industries Sdn Bhd (Ioi Group),Freehold,"Jalan Tanjong Tokong, Tanjong Tokong, Penang",2011.0,35.0,195.0,Condominium,2.0,Low,Non Bumi Lot,E,,0,0,,0,1400000,0,0,,7
3.0,2.0,1600,0,,"Apartment / Condominium, For Sale","Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Jogging Track, Barbeque area",Fettes Residences,Palmex Industries Sdn Bhd (Ioi Group),Freehold,"Jalan Tanjong Tokong, Tanjong Tokong, Penang",2011.0,35.0,195.0,Condominium,2.0,Low,Non Bumi Lot,E,,0,0,,0,1050000,0,0,,9
3.0,2.0,900,0,,"Apartment / Condominium, For Sale","Parking, Security, Lift, Swimming Pool, Playground",One Foresta @ Bayan Lepas,Ideal Property Group,Freehold,"Lengkok Kelicap, Bayan Lepas, Penang",2019.0,42.0,2685.0,Condominium,2.0,Low,Non Bumi Lot,E,,0,0,,0,480000,0,0,,5
3.0,2.0,1195,0,,"Apartment / Condominium, For Sale","Jogging Track, Playground, Swimming Pool, Barbeque area, Security, Gymnasium, Parking, Lift",The Golden Triangle,Gsv Development Sdn Bhd,Freehold,"Jalan Paya Terubong, Off Jalan Dato Ismail Hashim, Relau, Penang",2021.0,22.0,406.0,Condominium,1.0,High,Non Bumi Lot,E,,0,0,,0,498000,0,0,,8
1.0,1.0,535,0,Gem In Mall,"Apartment / Condominium, For Sale",-,Vega Residensi,Perbadanan Kemajuan Negeri Selangor (Pkns),Leasehold,"Selangor Science Park 2, Cyberjaya, Selangor",2009.0,22.0,356.0,Service Residence,2.0,-,Bumi Lot,E,Bus Stop at University bus stop,0,0,Korean School of Malaysia,0,230000,0,0,,1
3.0,2.0,950,0,,"Apartment / Condominium, For Sale",-,D'Cerrum Apartment,Sp Setia Berhad,Freehold,"Jalan Ecohill 1/2, Semenyih, Selangor",2019.0,22.0,635.0,Apartment,2.0,-,Non Bumi Lot,E,,0,0,,0,265000,0,0,,1
3.0,2.0,908,0,Great Eastern Mall,"Apartment / Condominium, For Sale","Swimming Pool, Security, Minimart, Gymnasium, Parking, Jogging Track, Barbeque area, Playground, Multipurpose hall",Suria Jelatek Residence,Almaharta Sdn Bhd,Leasehold,"No.7 Ampang Hilir, Jalan Jelatek, Ampang Hilir, Kuala Lumpur",2010.0,21.0,340.0,Condominium,2.0,-,Bumi Lot,E,"Bus Stop 1 Jalan Ampang
Bus Stop 3 Jalan Ampang
Bus Stop LRT Datuk Keramat
Bus Stop 4 Jalan Ampang
Bus Stop Taman Tasik Keramat
Bus Stop 2 Jalan Ampang
Bus Stop Jalan Ampang Hilir
Bus Stop 3 Towers KL (KL2297)
Bus Stop Ampwalk (KL2281)
Bus Stop Ampwalk (KL2280)",0,0,"SRA Al-Alusi
SMK Seri Ampang
Sayfol International School
Libyan School
SK Datok Keramat 1 & 2
Sekolah Rendah Agama Dato Keramat
SMK Puteri Ampang
International School Of Kuala Lumpur City",0,420000,0,0,"LRT Station Dato' Keramat (Kelana Jaya Line)
LRT Station Jelatek (Kelana Jaya Line)",9
5.0,5.0,1850,0,,"Apartment / Condominium, For Sale","Lift, Security, Parking, Swimming Pool, Gymnasium, Playground, Sauna, Barbeque area, Minimart, Multipurpose hall",8 Petaling,Petaling Garden Sdn Bhd (I & P Group),Freehold,"Jalan Radin, Zone K, Bandar Baru Sri Petaling, Sri Petaling, Kuala Lumpur",2014.0,18.0,156.0,Condominium,3.0,Low,Non Bumi Lot,E,,0,0,,0,798000,0,0,,10
3.0,2.0,936,0,,"Apartment / Condominium, For Sale","Squash Court, Jogging Track, Parking, Swimming Pool, Gymnasium, Tennis Court, Sauna, Multipurpose hall, Club house, Security, Playground, Barbeque area, Minimart, Lift",Boulevard Condominium (BLVD),Reka Indah Development Sdn Bhd,Freehold,"Lebuhraya Thean Teik, Ayer Itam, Penang",2011.0,38.0,420.0,Condominium,2.0,Medium,Non Bumi Lot,E,,0,0,,0,570000,0,0,,14
3.0,2.0,850,0,,"Apartment / Condominium, For Sale","Parking, Security, Minimart, Swimming Pool, Lift",Jay Series,-,Freehold,"No. 7 & 8, Jalan Gangsa, Jelutong, Penang",1998.0,24.0,342.0,Condominium,1.0,Medium,Non Bumi Lot,E,,0,0,,0,380000,0,0,,5
3.0,2.0,1300,0,,"Apartment / Condominium, For Sale","Parking, Security, Lift",Taman Seri Hijau,-,Freehold,"Jalan Van Praagh , Taman Desa Green , Georgetown, Jelutong, Penang",1997.0,8.0,68.0,Apartment,1.0,Medium,Non Bumi Lot,E,,0,0,,0,400000,0,0,,3
3.0,2.0,800,0,,"Apartment / Condominium, For Sale","Parking, Security, Lift",The Rise Collection 2,Zubicon Sdn. Bhd.,Leasehold,"The Rise Collection 2, Georgetown, Penang",2016.0,22.0,1900.0,Apartment,2.0,High,Non Bumi Lot,E,,0,0,,0,380000,0,0,,3
3.0,2.0,947,0,,"Apartment / Condominium, For Sale","Parking, Security, Club house, Sauna, Playground, Gymnasium, Barbeque area, Tennis Court, Jogging Track, Lift",The Spring,Ijm Land Berhad,Leasehold,"Lebuh Sungai Pinang 2, Jelutong, Penang",2017.0,22.0,396.0,Condominium,2.0,Low,Non Bumi Lot,E,,0,0,,0,520000,0,0,,10
4.0,3.0,1646,0,,"Apartment / Condominium, For Sale","Security, Playground, Gymnasium, Swimming Pool, Barbeque area, Sauna, Multipurpose hall, Parking, Lift",Grace Residence,Nova Mulia Development Sdn Bhd,Freehold,"Jalan Jelutong, Off Tun Dr. Lim Chong Eu Hwy, Jelutong, Penang",2018.0,44.0,378.0,Condominium,2.0,High,Non Bumi Lot,E,,0,0,,0,888000,0,0,,9
3.0,1.0,665,0,,"Apartment / Condominium, For Sale","Parking, Security, Gymnasium, Jogging Track, Playground, Barbeque area",Taman Kheng Tian,Belleview Group,Freehold,"Jalan Van Praagh, Jelutong, Penang",2006.0,20.0,480.0,Apartment,1.0,High,Non Bumi Lot,E,,0,0,,0,388000,0,0,,6
2.0,2.0,800,0,Great Eastern Mall,"Apartment / Condominium, For Sale",Parking,3rdNvenue,Titijaya Land Berhad,Freehold,"Jalan Nipah Off Jalan Ampang, Ampang, Kuala Lumpur",2021.0,22.0,1100.0,Service Residence,1.0,High,Non Bumi Lot,AE,"Bus Stop 3 Jalan Ampang
Bus Stop 4 Jalan Ampang
Bus Stop 1 Jalan Ampang
Bus Stop Jalan Ampang Hilir
Bus Stop 3 Towers KL (KL2297)
Bus Stop LRT Datuk Keramat
Bus Stop Taman Tasik Keramat
Bus Stop 2 Jalan Ampang
Bus Stop Bangunan Risda (KL2290)
Bus Stop Ampang Timur (KL1816)
Bus Stop Ampwalk (KL2281)
Bus Stop Ampwalk (KL2280)",0,0,"Libyan School
SRA Al-Alusi
Sayfol International School
SMK Seri Ampang
International School Of Kuala Lumpur City
SK Datok Keramat 1 & 2
Sekolah Rendah Agama Dato Keramat
SMK Puteri Ampang",0,800000,0,0,"LRT Station Jelatek (Kelana Jaya Line)
LRT Station Dato' Keramat (Kelana Jaya Line)",1
2.0,2.0,769,0,,"Apartment / Condominium, For Sale","Parking, Lift, Security, Swimming Pool, Playground, Gymnasium, Minimart, Jogging Track",The Garden Residences,Scientex (Skudai),Freehold,"Jalan Persiaran Mutiara Mas, Skudai, Johor",2021.0,21.0,613.0,Condominium,2.0,Medium,Non Bumi Lot,-,,0,0,,0,380000,0,0,,8
3.0,2.0,850,0,,"Apartment / Condominium, For Sale","Parking, Security, Lift, Swimming Pool, Playground, Minimart, Jogging Track, Gymnasium, Club house, Multipurpose hall, Barbeque area, Sauna",M Centura,Mah Sing Group Berhad,Freehold,"Jalan Sentul Pasar, Sentul, Kuala Lumpur",2021.0,47.0,1413.0,Service Residence,2.0,High,Non Bumi Lot,E,,0,0,,0,430000,0,0,,12
3.0,2.0,750,0,,"Apartment / Condominium, For Sale","Security, Swimming Pool, Playground, Parking, Lift",Eastern Court,Tamarins Group Sdn Bhd,Freehold,"No. 22, Lorong Hijau 7,, Jelutong, Penang",1999.0,19.0,322.0,Apartment,1.0,High,Non Bumi Lot,E,,0,0,,0,319000,0,0,,5
3.0,3.0,1450,0,,"Apartment / Condominium, For Sale","Gymnasium, Parking, Swimming Pool, Playground, Sauna, Security, Barbeque area, Multipurpose hall, Lift",Fiera Vista,Ideal Property Group,Freehold,"Jalan Tun Dr Awang, Bayan Lepas, Penang",2014.0,16.0,470.0,Condominium,2.0,Low,Non Bumi Lot,E,,0,0,,0,800000,0,0,,9
4.0,3.0,1450,0,,"Apartment / Condominium, For Sale","Gymnasium, Parking, Swimming Pool, Playground, Sauna, Security, Barbeque area, Multipurpose hall, Lift",Fiera Vista,Ideal Property Group,Freehold,"Jalan Tun Dr Awang, Bayan Lepas, Penang",2014.0,16.0,470.0,Condominium,2.0,Low,Non Bumi Lot,E,,0,0,,0,700000,0,0,,9
3.0,3.0,1650,0,,"Apartment / Condominium, For Sale","Gymnasium, Parking, Swimming Pool, Playground, Sauna, Security, Barbeque area, Multipurpose hall, Lift",Fiera Vista,Ideal Property Group,Freehold,"Jalan Tun Dr Awang, Bayan Lepas, Penang",2014.0,16.0,470.0,Condominium,2.0,High,Non Bumi Lot,E,,0,0,,0,750000,0,0,,9
3.0,3.0,1450,0,,"Apartment / Condominium, For Sale","Security, Sauna, Multipurpose hall, Swimming Pool, Gymnasium, Parking, Playground, Barbeque area",Fiera Vista,Ideal Property Group,Freehold,"Jalan Tun Dr Awang, Bayan Lepas, Penang",2014.0,16.0,470.0,Condominium,2.0,Medium,Non Bumi Lot,E,,0,0,,0,750000,0,0,,8
4.0,3.0,1646,0,,"Apartment / Condominium, For Sale","Barbeque area, Playground, Gymnasium, Swimming Pool, Sauna, Security, Multipurpose hall, Parking, Lift, Jogging Track",Grace Residence,Nova Mulia Development Sdn Bhd,Freehold,"Jalan Jelutong, Off Tun Dr. Lim Chong Eu Hwy, Jelutong, Penang",2018.0,44.0,378.0,Condominium,2.0,Medium,Non Bumi Lot,E,,0,0,,0,880000,0,0,,10
3.0,2.0,1313,0,,"Apartment / Condominium, For Sale","Gymnasium, Squash Court, Minimart, Swimming Pool, Parking, Security, Lift, Playground",Suria Jelutong,Sunsuria Berhad,Freehold,"Jalan Bazar U8/99, Bukit Jelutong, Shah Alam, Selangor",2014.0,13.0,666.0,Service Residence,4.0,Low,Bumi Lot,E,,0,0,,0,565000,0,0,,8
4.0,3.0,1650,0,,"Apartment / Condominium, For Sale","Security, Multipurpose hall, Parking, Swimming Pool, Barbeque area, Sauna, Gymnasium, Playground, Lift",Fiera Vista,Ideal Property Group,Freehold,"Jalan Tun Dr Awang, Bayan Lepas, Penang",2014.0,16.0,470.0,Condominium,2.0,Medium,Non Bumi Lot,E,,0,0,,0,750000,0,0,,9
3.0,2.0,1313,0,,"Apartment / Condominium, For Sale","Gymnasium, Squash Court, Minimart, Swimming Pool, Parking, Security, Lift, Playground",Suria Jelutong,Sunsuria Berhad,Freehold,"Jalan Bazar U8/99, Bukit Jelutong, Shah Alam, Selangor",2014.0,13.0,666.0,Service Residence,4.0,Low,Bumi Lot,E,,0,0,,0,565000,0,0,,8
4.0,3.0,1650,0,,"Apartment / Condominium, For Sale","Security, Multipurpose hall, Parking, Swimming Pool, Barbeque area, Sauna, Gymnasium, Playground, Lift",Fiera Vista,Ideal Property Group,Freehold,"Jalan Tun Dr Awang, Bayan Lepas, Penang",2014.0,16.0,470.0,Condominium,2.0,Medium,Non Bumi Lot,E,,0,0,,0,750000,0,0,,9
2.0,1.0,500,0,,"Apartment / Condominium, For Sale","Security, Parking",Krystal Heights,-,Freehold,"No. 527, Lintang Delima Empat Belas, Jelutong, Penang",2002.0,15.0,932.0,Apartment,2.0,Medium,Non Bumi Lot,E,,0,0,,0,185000,0,0,,2
